iso3c,country,year,indicator,value
WLD,World,2023,NY.GDP.MKTP.CD,107348614073350
WLD,World,2023,NE.EXP.GNFS.ZS,29.0719076019522
WLD,World,2023,NE.IMP.GNFS.ZS,28.2980465563442
WLD,World,2024,NE.TRD.GNFS.ZS,56.7228465365692
WLD,World,2024,NY.GDP.MKTP.CD,111669432109121
WLD,World,2024,NE.EXP.GNFS.ZS,29.0778030379811
WLD,World,2024,NE.IMP.GNFS.ZS,28.1121512588265
WLD,World,2025,NE.TRD.GNFS.ZS,68.4920790757033
WLD,World,2025,NY.GDP.MKTP.CD,118350166039396
WLD,World,2025,NE.EXP.GNFS.ZS,29.4807508820934
WLD,World,2025,NE.IMP.GNFS.ZS,28.4991941096843
